
========== OUTPUT ==========
Job ID	STATUS	Submit_Time	Start_Time	Finish Time	Expected_FT	Lateness	is_Tardy
job346	SUCCESS	0009151	0009151	009267.83	009276.00	000008.17	false	1|6	1|6
job118	SUCCESS	0004576	0009183	009301.98	004701.00	-004600.98	true	1|6	1|6
job347	SUCCESS	0009212	0009212	009331.83	009337.00	000005.17	false	1|6	1|6
job348	SUCCESS	0009259	0009259	009375.25	009384.00	000008.75	false	1|6	1|6
job121	SUCCESS	0004644	0009309	009431.25	004769.28	-004661.96	true	2|6	2|6
job349	SUCCESS	0009318	0009318	009439.83	009443.13	000003.30	false	1|6	1|6
job350	SUCCESS	0009333	0009333	009450.28	009458.17	000007.89	false	2|6	2|6
job351	SUCCESS	0009361	0009361	009482.83	009486.00	000003.17	false	1|6	1|6
job123	SUCCESS	0004680	0009378	009500.25	004805.00	-004695.25	true	1|6	1|6
job353	SUCCESS	0009459	0009459	009573.83	009584.17	000010.34	false	2|6	2|6
job124	SUCCESS	0004711	0009448	009577.98	004842.39	-004735.59	true	41|6	41|6
job352	SUCCESS	0009458	0009458	009582.83	009583.95	000001.11	false	7|6	7|6
job354	SUCCESS	0009535	0009535	009657.83	009660.00	000002.17	false	1|6	1|6
job355	SUCCESS	0009574	0009574	009696.83	009699.17	000002.33	false	2|6	2|6
job356	SUCCESS	0009602	0009602	009715.83	009727.00	000011.17	false	1|6	1|6
job357	SUCCESS	0009609	0009609	009730.83	009734.00	000003.17	false	1|6	1|6
job358	SUCCESS	0009672	0009672	009792.25	009797.00	000004.75	false	1|6	1|6
job359	SUCCESS	0009682	0009682	009802.83	009807.00	000004.17	false	1|6	1|6
job360	SUCCESS	0009686	0009686	009807.83	009811.00	000003.17	false	1|6	1|6
job361	SUCCESS	0009693	0009693	009815.83	009819.49	000003.66	false	10|6	10|6
job363	SUCCESS	0009703	0009703	009820.83	009828.00	000007.17	false	1|6	1|6
job362	SUCCESS	0009694	0009694	009830.83	009832.04	000001.20	false	84|6	84|6
job364	SUCCESS	0009730	0009730	009847.83	009855.00	000007.17	false	1|6	1|6
job365	SUCCESS	0009737	0009737	009857.83	009862.00	000004.17	false	1|6	1|6
job366	SUCCESS	0009746	0009746	009868.83	009871.00	000002.17	false	1|6	1|6
job367	SUCCESS	0009796	0009796	009923.41	009925.17	000001.77	false	27|6	27|6
job368	SUCCESS	0009841	0009841	009960.41	009966.10	000005.69	false	1|6	1|6
job134	SUCCESS	0004927	0009885	010009.98	005052.64	-004957.34	true	5|6	5|6
job370	SUCCESS	0009970	0009970	010083.41	010095.00	000011.59	false	1|6	1|6
job369	SUCCESS	0009966	0009966	010091.41	010093.75	000002.34	false	18|6	18|6
job371	SUCCESS	0009977	0009977	010093.41	010102.00	000008.59	false	1|6	1|6
job372	SUCCESS	0010001	0010001	010124.41	010126.72	000002.31	false	5|6	5|6
job378	SUCCESS	0010019	0010019	010132.41	010144.00	000011.59	false	1|6	1|6
job373	SUCCESS	0010016	0010016	010132.41	010141.00	000008.59	false	1|6	1|6
job380	SUCCESS	0010020	0010020	010134.41	010145.00	000010.59	false	1|6	1|6
job376	SUCCESS	0010018	0010018	010136.41	010143.00	000006.59	false	1|6	1|6
job374	SUCCESS	0010016	0010016	010136.41	010141.00	000004.59	false	1|6	1|6
job377	SUCCESS	0010018	0010018	010137.41	010143.00	000005.59	false	1|6	1|6
job375	SUCCESS	0010017	0010017	010140.41	010142.00	000001.59	false	1|6	1|6
job379	SUCCESS	0010019	0010019	010140.41	010144.00	000003.59	false	1|6	1|6
job381	SUCCESS	0010048	0010048	010169.41	010173.00	000003.59	false	1|6	1|6
job382	SUCCESS	0010067	0010067	010183.25	010192.00	000008.75	false	1|6	1|6
job384	SUCCESS	0010075	0010075	010189.41	010200.00	000010.59	false	1|6	1|6
job383	SUCCESS	0010072	0010072	010191.41	010197.00	000005.59	false	1|6	1|6
job385	SUCCESS	0010079	0010079	010198.41	010204.00	000005.59	false	1|6	1|6
job386	SUCCESS	0010082	0010082	010201.41	010207.00	000005.59	false	1|6	1|6
job388	SUCCESS	0010096	0010096	010209.41	010221.00	000011.59	false	1|6	1|6
job387	SUCCESS	0010089	0010089	010216.41	010218.17	000001.77	false	27|6	27|6
job144	SUCCESS	0005063	0010147	010264.25	005188.00	-005076.25	true	1|6	1|6
job389	SUCCESS	0010159	0010159	010276.41	010284.00	000007.59	false	1|6	1|6
job148	SUCCESS	0005070	0010171	010289.69	005195.00	-005094.69	true	1|6	1|6
job390	SUCCESS	0010190	0010190	010308.25	010315.00	000006.75	false	1|6	1|6
job391	SUCCESS	0010202	0010202	010317.41	010327.00	000009.59	false	1|6	1|6
job392	SUCCESS	0010203	0010203	010320.41	010328.00	000007.59	false	1|6	1|6
job393	SUCCESS	0010217	0010217	010332.25	010342.00	000009.75	false	1|6	1|6
job70	SUCCESS	0003392	0010215	010335.98	003517.00	-006818.98	true	1|6	1|6
job395	SUCCESS	0010233	0010233	010347.41	010358.00	000010.59	false	1|6	1|6
job394	SUCCESS	0010220	0010220	010356.41	010357.67	000001.26	false	82|6	82|6
job396	SUCCESS	0010252	0010252	010374.41	010377.00	000002.59	false	1|6	1|6
job397	SUCCESS	0010269	0010269	010386.41	010394.00	000007.59	false	1|6	1|6
job398	SUCCESS	0010288	0010288	010401.41	010413.00	000011.59	false	1|6	1|6
job399	SUCCESS	0010299	0010299	010422.41	010424.44	000002.03	false	3|6	3|6
job401	SUCCESS	0010310	0010310	010424.41	010435.00	000010.59	false	1|6	1|6
job400	SUCCESS	0010308	0010308	010425.41	010433.00	000007.59	false	1|6	1|6
job153	SUCCESS	0005148	0010314	010432.25	005273.00	-005159.25	true	1|6	1|6
job402	SUCCESS	0010320	0010320	010434.41	010445.11	000010.70	false	1|6	1|6
job403	SUCCESS	0010327	0010327	010441.41	010452.00	000010.59	false	1|6	1|6
job404	SUCCESS	0010333	0010333	010456.41	010458.00	000001.59	false	1|6	1|6
job406	SUCCESS	0010347	0010347	010462.41	010472.00	000009.59	false	1|6	1|6
job407	SUCCESS	0010352	0010352	010468.41	010477.00	000008.59	false	1|6	1|6
job405	SUCCESS	0010340	0010340	010477.41	010478.99	000001.58	false	90|6	90|6
job408	SUCCESS	0010379	0010379	010506.41	010508.17	000001.77	false	27|6	27|6
job409	SUCCESS	0010392	0010392	010511.41	010517.00	000005.59	false	1|6	1|6
job410	SUCCESS	0010399	0010399	010521.41	010524.00	000002.59	false	1|6	1|6
job411	SUCCESS	0010420	0010420	010540.41	010545.00	000004.59	false	1|6	1|6
job412	SUCCESS	0010456	0010456	010579.41	010581.00	000001.59	false	1|6	1|6
job413	SUCCESS	0010470	0010470	010593.41	010595.00	000001.59	false	1|6	1|6
job414	SUCCESS	0010480	0010480	010600.41	010605.00	000004.59	false	1|6	1|6
job160	SUCCESS	0005239	0010499	010615.00	005364.00	-005251.00	true	1|6	1|6
job415	SUCCESS	0010524	0010524	010645.25	010649.00	000003.75	false	1|6	1|6
job416	SUCCESS	0010543	0010543	010660.25	010668.00	000007.75	false	1|6	1|6
job417	SUCCESS	0010558	0010558	010679.25	010683.00	000003.75	false	1|6	1|6
job418	SUCCESS	0010571	0010571	010692.25	010696.00	000003.75	false	1|6	1|6
job419	SUCCESS	0010578	0010578	010700.25	010703.00	000002.75	false	1|6	1|6
job420	SUCCESS	0010588	0010588	010706.25	010713.00	000006.75	false	1|6	1|6
job421	SUCCESS	0010595	0010595	010718.25	010720.00	000001.75	false	1|6	1|6
job75	SUCCESS	0003520	0010609	010724.41	003645.00	-007079.41	true	1|6	1|6
job422	SUCCESS	0010604	0010604	010727.25	010729.00	000001.75	false	1|6	1|6
job423	SUCCESS	0010618	0010618	010737.25	010743.00	000005.75	false	1|6	1|6
job424	SUCCESS	0010634	0010634	010755.25	010759.00	000003.75	false	1|6	1|6
job425	SUCCESS	0010659	0010659	010782.25	010784.00	000001.75	false	1|6	1|6
job426	SUCCESS	0010678	0010678	010805.25	010807.17	000001.93	false	27|6	27|6
job427	SUCCESS	0010688	0010688	010808.11	010813.00	000004.89	false	1|6	1|6
job428	SUCCESS	0010690	0010690	010809.25	010815.00	000005.75	false	1|6	1|6
job429	SUCCESS	0010707	0010707	010823.11	010832.00	000008.89	false	1|6	1|6
job431	SUCCESS	0010725	0010725	010842.25	010850.00	000007.75	false	1|6	1|6
job430	SUCCESS	0010719	0010719	010847.25	010849.48	000002.23	false	36|6	36|6
job432	SUCCESS	0010739	0010739	010854.25	010864.00	000009.75	false	1|6	1|6
job433	SUCCESS	0010754	0010754	010870.25	010879.00	000008.75	false	1|6	1|6
job434	SUCCESS	0010759	0010759	010874.25	010884.00	000009.75	false	1|6	1|6
job435	SUCCESS	0010774	0010774	010892.25	010899.00	000006.75	false	1|6	1|6
job436	SUCCESS	0010779	0010779	010894.25	010904.00	000009.75	false	1|6	1|6
job437	SUCCESS	0010787	0010787	010910.25	010912.00	000001.75	false	1|6	1|6
job438	SUCCESS	0010800	0010800	010921.25	010925.00	000003.75	false	1|6	1|6
job439	SUCCESS	0010809	0010809	010925.11	010934.00	000008.89	false	1|6	1|6
job441	SUCCESS	0010833	0010833	010956.25	010958.00	000001.75	false	1|6	1|6
job443	SUCCESS	0010857	0010857	010971.25	010982.00	000010.75	false	1|6	1|6
job444	SUCCESS	0010863	0010863	010978.25	010988.00	000009.75	false	1|6	1|6
job445	SUCCESS	0010869	0010869	010982.25	010994.00	000011.75	false	1|6	1|6
job446	SUCCESS	0010885	0010885	011002.25	011010.00	000007.75	false	1|6	1|6
job447	SUCCESS	0010885	0010885	011004.25	011010.00	000005.75	false	1|6	1|6
job448	SUCCESS	0010904	0010904	011018.25	011029.00	000010.75	false	1|6	1|6
job449	SUCCESS	0010911	0010911	011030.11	011036.00	000005.89	false	1|6	1|6
job450	SUCCESS	0010919	0010919	011042.25	011044.00	000001.75	false	1|6	1|6
job452	SUCCESS	0010923	0010923	011043.25	011048.00	000004.75	false	1|6	1|6
job453	SUCCESS	0010930	0010930	011045.25	011055.00	000009.75	false	1|6	1|6
job454	SUCCESS	0010942	0010942	011055.25	011067.00	000011.75	false	1|6	1|6
job173	SUCCESS	0005484	0010986	011101.11	005609.00	-005492.11	true	1|6	1|6
job456	SUCCESS	0010989	0010989	011107.25	011114.00	000006.75	false	1|6	1|6
job457	SUCCESS	0010996	0010996	011110.25	011121.00	000010.75	false	1|6	1|6
job458	SUCCESS	0011006	0011006	011123.25	011131.00	000007.75	false	1|6	1|6
job459	SUCCESS	0011013	0011013	011126.25	011138.00	000011.75	false	1|6	1|6
job460	SUCCESS	0011081	0011081	011203.25	011206.00	000002.75	false	1|6	1|6
job462	SUCCESS	0011346	0011346	011467.00	011471.00	000004.00	false	1|6	1|6
job463	SUCCESS	0011400	0011400	011520.00	011525.00	000005.00	false	1|6	1|6
job465	SUCCESS	0011517	0011517	011632.00	011642.00	000010.00	false	1|6	1|6
job182	SUCCESS	0005745	0011521	011636.25	005870.00	-005766.25	true	1|6	1|6
job466	SUCCESS	0011519	0011519	011639.00	011644.00	000005.00	false	1|6	1|6
job467	SUCCESS	0011536	0011536	011655.00	011661.00	000006.00	false	1|6	1|6
job468	SUCCESS	0011607	0011607	011726.00	011732.00	000006.00	false	1|6	1|6
job469	SUCCESS	0011659	0011659	011774.00	011784.00	000010.00	false	1|6	1|6
job470	SUCCESS	0011672	0011672	011790.00	011797.00	000007.00	false	1|6	1|6
job471	SUCCESS	0011724	0011724	011844.00	011849.00	000005.00	false	1|6	1|6
job464	SUCCESS	0011424	0011424	011850.00	011850.83	000000.83	false	1932|6	1932|6
job472	SUCCESS	0011753	0011753	011874.83	011878.00	000003.17	false	1|6	1|6
job473	SUCCESS	0011763	0011763	011876.83	011888.00	000011.17	false	1|6	1|6
job475	SUCCESS	0011815	0011815	011934.83	011940.00	000005.17	false	1|6	1|6
job474	SUCCESS	0011814	0011814	011937.83	011939.00	000001.17	false	1|6	1|6
job476	SUCCESS	0011822	0011822	011943.83	011947.75	000003.92	false	5|6	5|6
job478	SUCCESS	0011832	0011832	011950.83	011957.00	000006.17	false	1|6	1|6
job184	SUCCESS	0005926	0011873	011990.25	006051.00	-005939.25	true	1|6	1|6
job186	SUCCESS	0005960	0011938	012052.25	006085.00	-005967.25	true	1|6	1|6
job479	SUCCESS	0011965	0011965	012080.83	012090.00	000009.17	false	1|6	1|6
job483	SUCCESS	0012200	0012200	012315.00	012325.00	000010.00	false	1|6	1|6
job484	SUCCESS	0012222	0012222	012337.00	012347.00	000010.00	false	1|6	1|6
job485	SUCCESS	0012237	0012237	012359.00	012362.00	000003.00	false	1|6	1|6
job486	SUCCESS	0012243	0012243	012362.00	012368.00	000006.00	false	1|6	1|6
job487	SUCCESS	0012261	0012261	012377.00	012386.00	000009.00	false	1|6	1|6
job489	SUCCESS	0012310	0012310	012426.00	012435.00	000009.00	false	1|6	1|6
job490	SUCCESS	0012364	0012364	012484.00	012489.00	000005.00	false	1|6	1|6
job492	SUCCESS	0012393	0012393	012511.00	012518.00	000007.00	false	1|6	1|6
job493	SUCCESS	0012400	0012400	012519.00	012525.00	000006.00	false	1|6	1|6
job497	SUCCESS	0012414	0012414	012529.00	012539.00	000010.00	false	1|6	1|6
job495	SUCCESS	0012412	0012412	012533.00	012537.00	000004.00	false	1|6	1|6
job496	SUCCESS	0012413	0012413	012534.00	012538.00	000004.00	false	1|6	1|6
job498	SUCCESS	0012432	0012432	012550.00	012557.00	000007.00	false	1|6	1|6
job499	SUCCESS	0012449	0012449	012567.00	012574.00	000007.00	false	1|6	1|6
job500	SUCCESS	0012484	0012484	012609.00	012609.00	000000.00	false	1|6	1|6
job503	SUCCESS	0012569	0012569	012684.00	012694.00	000010.00	false	1|6	1|6
job506	SUCCESS	0012603	0012603	012719.00	012728.00	000009.00	false	1|6	1|6
job507	SUCCESS	0012608	0012608	012724.00	012733.00	000009.00	false	1|6	1|6
job508	SUCCESS	0012626	0012626	012748.00	012751.00	000003.00	false	1|6	1|6
job509	SUCCESS	0012635	0012635	012759.00	012760.00	000001.00	false	1|6	1|6
job510	SUCCESS	0012660	0012660	012778.00	012785.00	000007.00	false	1|6	1|6
job511	SUCCESS	0012679	0012679	012797.00	012804.00	000007.00	false	1|6	1|6
job515	SUCCESS	0012713	0012713	012829.00	012838.00	000009.00	false	1|6	1|6
job513	SUCCESS	0012706	0012706	012831.00	012831.26	000000.26	false	2|6	2|6
job514	SUCCESS	0012711	0012711	012831.00	012836.00	000005.00	false	1|6	1|6
job516	SUCCESS	0012725	0012725	012847.00	012850.00	000003.00	false	1|6	1|6
job517	SUCCESS	0012748	0012748	012871.00	012873.00	000002.00	false	1|6	1|6
job519	SUCCESS	0012782	0012782	012907.00	012907.00	000000.00	false	1|6	1|6
job521	SUCCESS	0012814	0012814	012931.00	012939.00	000008.00	false	1|6	1|6
job522	SUCCESS	0012829	0012829	012951.00	012954.00	000003.00	false	1|6	1|6
job523	SUCCESS	0012833	0012833	012958.00	012958.00	000000.00	false	1|6	1|6
job518	SUCCESS	0012771	0012771	012979.00	012978.73	-000000.27	true	530|6	530|6
job526	SUCCESS	0012867	0012867	012986.00	012992.00	000006.00	false	1|6	1|6
job527	SUCCESS	0012907	0012907	013024.00	013032.00	000008.00	false	1|6	1|6
job529	SUCCESS	0012948	0012948	013068.00	013073.00	000005.00	false	1|6	1|6
job530	SUCCESS	0012961	0012961	013081.00	013086.00	000005.00	false	1|6	1|6
job531	SUCCESS	0012984	0012984	013100.00	013109.00	000009.00	false	1|6	1|6
job534	SUCCESS	0013012	0013012	013128.00	013137.00	000009.00	false	1|6	1|6
job533	SUCCESS	0013011	0013011	013130.00	013136.00	000006.00	false	1|6	1|6
job532	SUCCESS	0013009	0013009	013145.00	013145.44	000000.44	false	74|6	74|6
job536	SUCCESS	0013082	0013082	013206.00	013207.00	000001.00	false	1|6	1|6
job537	SUCCESS	0013110	0013110	013233.00	013235.00	000002.00	false	1|6	1|6
job538	SUCCESS	0013119	0013119	013236.00	013244.00	000008.00	false	1|6	1|6
job542	SUCCESS	0013242	0013242	013363.00	013367.00	000004.00	false	1|6	1|6
job543	SUCCESS	0013250	0013250	013368.00	013375.00	000007.00	false	1|6	1|6
job544	SUCCESS	0013257	0013257	013377.00	013382.00	000005.00	false	1|6	1|6
job545	SUCCESS	0013272	0013272	013387.00	013397.00	000010.00	false	1|6	1|6
job547	SUCCESS	0013287	0013287	013407.00	013412.00	000005.00	false	1|6	1|6
job548	SUCCESS	0013292	0013292	013413.00	013417.00	000004.00	false	1|6	1|6
job549	SUCCESS	0013301	0013301	013425.00	013426.00	000001.00	false	1|6	1|6
job550	SUCCESS	0013310	0013310	013425.00	013435.00	000010.00	false	1|6	1|6
job551	SUCCESS	0013312	0013312	013428.00	013437.00	000009.00	false	1|6	1|6
job553	SUCCESS	0013314	0013314	013432.00	013439.00	000007.00	false	1|6	1|6
job554	SUCCESS	0013341	0013341	013464.00	013466.00	000002.00	false	1|6	1|6
job555	SUCCESS	0013357	0013357	013480.00	013482.00	000002.00	false	1|6	1|6
job552	SUCCESS	0013312	0013312	013484.00	013483.57	-000000.43	true	299|6	299|6
job202	SUCCESS	0006673	0013371	013495.00	006798.00	-006697.00	true	1|6	1|6
job556	SUCCESS	0013375	0013375	013496.00	013500.00	000004.00	false	1|6	1|6
job558	SUCCESS	0013433	0013433	013548.00	013558.00	000010.00	false	1|6	1|6
job559	SUCCESS	0013444	0013444	013560.00	013569.00	000009.00	false	1|6	1|6
job560	SUCCESS	0013449	0013449	013571.00	013574.00	000003.00	false	1|6	1|6
job561	SUCCESS	0013460	0013460	013581.00	013585.00	000004.00	false	1|6	1|6
job562	SUCCESS	0013469	0013469	013585.00	013594.00	000009.00	false	1|6	1|6
job563	SUCCESS	0013487	0013487	013608.00	013612.00	000004.00	false	1|6	1|6
job564	SUCCESS	0013497	0013497	013617.00	013622.00	000005.00	false	1|6	1|6
job566	SUCCESS	0013603	0013603	013725.87	013728.00	000002.13	false	1|6	1|6
job569	SUCCESS	0013629	0013629	013745.00	013754.00	000009.00	false	1|6	1|6
job570	SUCCESS	0013666	0013666	013782.83	013791.00	000008.17	false	1|6	1|6
job568	SUCCESS	0013622	0013622	013802.00	013803.24	000001.24	false	360|6	360|6
job571	SUCCESS	0013689	0013689	013803.83	013814.01	000010.18	false	1|6	1|6
job573	SUCCESS	0013692	0013692	013810.83	013817.00	000006.17	false	1|6	1|6
job572	SUCCESS	0013692	0013692	013821.83	013822.54	000000.71	false	36|6	36|6
job574	SUCCESS	0013701	0013701	013822.83	013826.27	000003.43	false	2|6	2|6
job575	SUCCESS	0013718	0013718	013833.83	013843.00	000009.17	false	1|6	1|6
job576	SUCCESS	0013722	0013722	013837.83	013847.00	000009.17	false	1|6	1|6
job567	SUCCESS	0013616	0013616	013840.25	013841.24	000000.99	false	642|6	642|6
job208	SUCCESS	0006854	0013726	013842.25	006979.06	-006863.19	true	1|6	1|6
job209	SUCCESS	0006861	0013743	013862.25	006986.00	-006876.25	true	1|6	1|6
job210	SUCCESS	0006861	0013753	013875.00	006986.00	-006889.00	true	1|6	1|6
job580	SUCCESS	0013774	0013774	013893.83	013899.00	000005.17	false	1|6	1|6
job581	SUCCESS	0013784	0013784	013903.83	013909.00	000005.17	false	1|6	1|6
job582	SUCCESS	0013793	0013793	013913.83	013918.00	000004.17	false	1|6	1|6
job583	SUCCESS	0013801	0013801	013915.83	013926.00	000010.17	false	1|6	1|6
job585	SUCCESS	0013803	0013803	013921.83	013928.00	000006.17	false	1|6	1|6
job588	SUCCESS	0013822	0013822	013941.83	013947.00	000005.17	false	1|6	1|6
job589	SUCCESS	0013841	0013841	013960.83	013966.00	000005.17	false	1|6	1|6
job590	SUCCESS	0013842	0013842	013964.83	013967.00	000002.17	false	1|6	1|6
job591	SUCCESS	0013849	0013849	013965.83	013974.00	000008.17	false	1|6	1|6
job593	SUCCESS	0013861	0013861	013984.83	013986.00	000001.17	false	1|6	1|6
job594	SUCCESS	0013866	0013866	013986.83	013991.00	000004.17	false	1|6	1|6
job595	SUCCESS	0013871	0013871	013991.83	013996.00	000004.17	false	1|6	1|6
job596	SUCCESS	0013881	0013881	014000.83	014006.00	000005.17	false	1|6	1|6
job597	SUCCESS	0013897	0013897	014020.83	014022.00	000001.17	false	1|6	1|6
job599	SUCCESS	0013922	0013922	014038.83	014047.00	000008.17	false	1|6	1|6
job600	SUCCESS	0013927	0013927	014046.83	014052.00	000005.17	false	1|6	1|6
job220	SUCCESS	0007001	0014020	014133.25	007126.00	-007007.25	true	1|6	1|6
job603	SUCCESS	0014020	0014020	014136.83	014145.00	000008.17	false	1|6	1|6
job222	SUCCESS	0007016	0014057	014171.83	007141.00	-007030.83	true	1|6	1|6
job221	SUCCESS	0007016	0014057	014174.83	007141.00	-007033.83	true	1|6	1|6
job604	SUCCESS	0014110	0014110	014223.83	014235.00	000011.17	false	1|6	1|6
job605	SUCCESS	0014166	0014166	014289.83	014291.00	000001.17	false	1|6	1|6
job608	SUCCESS	0014213	0014213	014328.83	014338.00	000009.17	false	1|6	1|6
job606	SUCCESS	0014212	0014212	014332.83	014337.00	000004.17	false	1|6	1|6
job607	SUCCESS	0014212	0014212	014332.83	014337.00	000004.17	false	1|6	1|6
job611	SUCCESS	0014214	0014214	014332.83	014339.00	000006.17	false	1|6	1|6
job609	SUCCESS	0014213	0014213	014334.83	014338.00	000003.17	false	1|6	1|6
job610	SUCCESS	0014214	0014214	014336.83	014339.00	000002.17	false	1|6	1|6
job612	SUCCESS	0014248	0014248	014366.83	014373.00	000006.17	false	1|6	1|6
job614	SUCCESS	0014295	0014295	014410.83	014420.00	000009.17	false	1|6	1|6
job615	SUCCESS	0014306	0014306	014427.83	014431.00	000003.17	false	1|6	1|6
job616	SUCCESS	0014321	0014321	014438.83	014446.00	000007.17	false	1|6	1|6
job619	SUCCESS	0014364	0014364	014477.83	014489.00	000011.17	false	1|6	1|6
job618	SUCCESS	0014359	0014359	014481.83	014484.00	000002.17	false	1|6	1|6
job621	SUCCESS	0014374	0014374	014489.83	014499.00	000009.17	false	1|6	1|6
job620	SUCCESS	0014372	0014372	014492.83	014497.00	000004.17	false	1|6	1|6
job622	SUCCESS	0014381	0014381	014500.83	014506.00	000005.17	false	1|6	1|6
job623	SUCCESS	0014401	0014401	014523.83	014526.00	000002.17	false	1|6	1|6
job625	SUCCESS	0014419	0014419	014537.83	014544.00	000006.17	false	1|6	1|6
job624	SUCCESS	0014407	0014407	014540.83	014542.16	000001.32	false	66|6	66|6
job626	SUCCESS	0014433	0014433	014556.83	014558.00	000001.17	false	1|6	1|6
job628	SUCCESS	0014446	0014446	014563.83	014571.00	000007.17	false	1|6	1|6
job630	SUCCESS	0014469	0014469	014584.83	014594.00	000009.17	false	1|6	1|6
job627	SUCCESS	0014440	0014440	014590.83	014591.59	000000.76	false	171|6	171|6
job631	SUCCESS	0014514	0014514	014630.83	014639.00	000008.17	false	1|6	1|6
job632	SUCCESS	0014520	0014520	014643.83	014645.00	000001.17	false	1|6	1|6
job633	SUCCESS	0014523	0014523	014645.83	014648.00	000002.17	false	1|6	1|6
job636	SUCCESS	0014532	0014532	014650.83	014657.00	000006.17	false	1|6	1|6
job637	SUCCESS	0014539	0014539	014658.83	014664.00	000005.17	false	1|6	1|6
job640	SUCCESS	0014583	0014583	014696.83	014708.00	000011.17	false	1|6	1|6
job641	SUCCESS	0014637	0014637	014759.83	014762.00	000002.17	false	1|6	1|6
job642	SUCCESS	0014642	0014642	014761.83	014767.00	000005.17	false	1|6	1|6
job644	SUCCESS	0014651	0014651	014771.83	014776.00	000004.17	false	1|6	1|6
job647	SUCCESS	0014703	0014703	014816.83	014828.00	000011.17	false	1|6	1|6
job649	SUCCESS	0014749	0014749	014867.83	014874.00	000006.17	false	1|6	1|6
job648	SUCCESS	0014747	0014747	014868.83	014872.00	000003.17	false	1|6	1|6
job650	SUCCESS	0014785	0014785	014904.83	014910.00	000005.17	false	1|6	1|6
job651	SUCCESS	0014819	0014819	014933.83	014944.00	000010.17	false	1|6	1|6
job653	SUCCESS	0014830	0014830	014948.83	014955.00	000006.17	false	1|6	1|6
job654	SUCCESS	0014871	0014871	014986.83	014996.00	000009.17	false	1|6	1|6
job655	SUCCESS	0014885	0014885	015001.83	015010.00	000008.17	false	1|6	1|6
job656	SUCCESS	0014896	0014896	015017.83	015021.00	000003.17	false	1|6	1|6
job658	SUCCESS	0014939	0014939	015053.83	015064.00	000010.17	false	1|6	1|6
job660	SUCCESS	0014949	0014949	015064.83	015074.00	000009.17	false	1|6	1|6
job659	SUCCESS	0014946	0014946	015064.83	015071.00	000006.17	false	1|6	1|6
job661	SUCCESS	0014954	0014954	015071.83	015079.00	000007.17	false	1|6	1|6
job663	SUCCESS	0014983	0014983	015097.83	015108.00	000010.17	false	1|6	1|6
job664	SUCCESS	0014994	0014994	015114.83	015119.00	000004.17	false	1|6	1|6
job667	SUCCESS	0015001	0015001	015117.83	015126.00	000008.17	false	1|6	1|6
job669	SUCCESS	0015019	0015019	015136.83	015144.00	000007.17	false	1|6	1|6
job671	SUCCESS	0015034	0015034	015156.83	015159.00	000002.17	false	1|6	1|6
job666	SUCCESS	0015000	0015000	015159.83	015161.30	000001.47	false	233|6	233|6
job672	SUCCESS	0015041	0015041	015163.83	015166.00	000002.17	false	1|6	1|6
job674	SUCCESS	0015094	0015094	015215.83	015219.00	000003.17	false	1|6	1|6
job676	SUCCESS	0015120	0015120	015237.83	015245.00	000007.17	false	1|6	1|6
job675	SUCCESS	0015111	0015111	015253.83	015254.71	000000.88	false	120|6	120|6
job677	SUCCESS	0015185	0015185	015307.83	015310.00	000002.17	false	1|6	1|6
job679	SUCCESS	0015192	0015192	015311.83	015317.00	000005.17	false	1|6	1|6
job682	SUCCESS	0015251	0015251	015373.83	015376.00	000002.17	false	1|6	1|6
job683	SUCCESS	0015289	0015289	015404.83	015414.00	000009.17	false	1|6	1|6
job684	SUCCESS	0015292	0015292	015407.83	015417.00	000009.17	false	1|6	1|6
job685	SUCCESS	0015302	0015302	015421.83	015427.00	000005.17	false	1|6	1|6
job686	SUCCESS	0015327	0015327	015450.83	015452.00	000001.17	false	1|6	1|6
job687	SUCCESS	0015346	0015346	015462.83	015471.00	000008.17	false	1|6	1|6
job688	SUCCESS	0015361	0015361	015479.83	015486.00	000006.17	false	1|6	1|6
job689	SUCCESS	0015393	0015393	015519.83	015520.78	000000.94	false	18|6	18|6
job690	SUCCESS	0015411	0015411	015533.83	015536.00	000002.17	false	1|6	1|6
job693	SUCCESS	0015424	0015424	015542.83	015549.00	000006.17	false	1|6	1|6
job694	SUCCESS	0015424	0015424	015544.83	015549.00	000004.17	false	1|6	1|6
job692	SUCCESS	0015422	0015422	015545.83	015547.00	000001.17	false	1|6	1|6
job696	SUCCESS	0015428	0015428	015550.83	015553.00	000002.17	false	1|6	1|6
job695	SUCCESS	0015428	0015428	015551.83	015553.00	000001.17	false	1|6	1|6
job698	SUCCESS	0015433	0015433	015554.83	015558.00	000003.17	false	1|6	1|6
job700	SUCCESS	0015445	0015445	015567.83	015570.00	000002.17	false	1|6	1|6
job702	SUCCESS	0015460	0015460	015580.83	015585.00	000004.17	false	1|6	1|6
job703	SUCCESS	0015465	0015465	015588.83	015590.00	000001.17	false	1|6	1|6
job704	SUCCESS	0015480	0015480	015593.83	015605.00	000011.17	false	1|6	1|6
job697	SUCCESS	0015429	0015429	015599.83	015600.57	000000.73	false	299|6	299|6
job706	SUCCESS	0015491	0015491	015604.83	015616.00	000011.17	false	1|6	1|6
job707	SUCCESS	0015493	0015493	015613.83	015618.00	000004.17	false	1|6	1|6
job708	SUCCESS	0015522	0015522	015637.83	015647.00	000009.17	false	1|6	1|6
