
========== Fixed Pool ==========
VM ID	TYPE	Price($/year)	Total Allocation Time	Total Incurred Cost($/year)
Total cost for fixed pool in $ per year: 0.0

========== Floating Pool ==========
VM ID	TYPE	Price($/hour)	Total Allocation Time	Total Incurred Cost($)
5897	SPOT	0.01	2942.04	0.01
5898	SPOT	0.01	2942.04	0.01
5899	SPOT	0.01	2942.04	0.01
5900	SPOT	0.01	2942.04	0.01
5901	SPOT	0.01	2942.04	0.01
5902	SPOT	0.01	2942.04	0.01
5903	SPOT	0.01	2942.04	0.01
5904	SPOT	0.01	2942.04	0.01
5905	SPOT	0.01	2942.04	0.01
5906	SPOT	0.01	2942.04	0.01
5907	SPOT	0.01	2942.04	0.01
5908	SPOT	0.01	2942.04	0.01
5909	SPOT	0.01	2942.04	0.01
5910	SPOT	0.01	2942.04	0.01
5911	SPOT	0.01	2942.04	0.01
5912	SPOT	0.01	2942.04	0.01
5913	SPOT	0.01	2942.04	0.01
5914	SPOT	0.01	2942.04	0.01
5915	SPOT	0.01	2942.04	0.01
5916	SPOT	0.01	2942.04	0.01
5917	SPOT	0.01	2942.04	0.01
5918	SPOT	0.01	2942.04	0.01
5919	SPOT	0.01	2942.04	0.01
5920	SPOT	0.01	2942.04	0.01
5921	SPOT	0.01	2942.04	0.01
5922	SPOT	0.01	2942.04	0.01
5923	SPOT	0.01	2942.04	0.01
5924	SPOT	0.01	2942.04	0.01
5925	SPOT	0.01	2942.04	0.01
5926	SPOT	0.01	2942.04	0.01
5927	SPOT	0.01	2942.04	0.01
5928	SPOT	0.01	2942.04	0.01
5929	SPOT	0.01	2942.04	0.01
5930	SPOT	0.01	2942.04	0.01
5931	SPOT	0.01	2942.04	0.01
5932	SPOT	0.01	2942.04	0.01
5933	SPOT	0.01	2942.04	0.01
5934	SPOT	0.01	2942.04	0.01
5935	SPOT	0.01	2942.04	0.01
5936	SPOT	0.01	2942.04	0.01
5937	SPOT	0.01	2942.04	0.01
5938	SPOT	0.01	2942.04	0.01
5939	SPOT	0.01	2942.04	0.01
5940	SPOT	0.01	2942.04	0.01
5941	SPOT	0.01	2942.04	0.01
5942	SPOT	0.01	2942.04	0.01
5943	SPOT	0.01	2942.04	0.01
5944	SPOT	0.01	2942.04	0.01
5945	SPOT	0.01	2942.04	0.01
5946	SPOT	0.01	2942.04	0.01
5947	SPOT	0.01	2942.04	0.01
5948	SPOT	0.01	2942.04	0.01
5949	SPOT	0.01	2942.04	0.01
5950	SPOT	0.01	2942.04	0.01
5951	SPOT	0.01	2942.04	0.01
5952	SPOT	0.01	2942.04	0.01
5953	SPOT	0.01	2942.04	0.01
5954	SPOT	0.01	2942.04	0.01
5955	SPOT	0.01	2942.04	0.01
5956	SPOT	0.01	2942.04	0.01
5957	SPOT	0.01	2942.04	0.01
5958	SPOT	0.01	2942.04	0.01
5959	SPOT	0.01	2942.04	0.01
5960	SPOT	0.01	2942.04	0.01
5961	SPOT	0.01	2942.04	0.01
5962	SPOT	0.01	2942.04	0.01
5963	SPOT	0.01	2942.04	0.01
5964	SPOT	0.01	2942.04	0.01
5965	SPOT	0.01	2942.04	0.01
5966	SPOT	0.01	2942.04	0.01
5967	SPOT	0.01	2942.04	0.01
5968	SPOT	0.01	2942.04	0.01
5969	SPOT	0.01	2942.04	0.01
5970	SPOT	0.01	2942.04	0.01
5971	SPOT	0.01	2942.04	0.01
5972	SPOT	0.01	2942.04	0.01
5973	SPOT	0.01	2942.04	0.01
5974	SPOT	0.01	2942.04	0.01
5975	SPOT	0.01	2942.04	0.01
5976	SPOT	0.01	2942.04	0.01
5977	SPOT	0.01	2942.04	0.01
5978	SPOT	0.01	2942.04	0.01
5979	SPOT	0.01	2942.04	0.01
5980	SPOT	0.01	2942.04	0.01
5981	SPOT	0.01	2942.04	0.01
5982	SPOT	0.01	2942.04	0.01
5983	SPOT	0.01	2942.04	0.01
5984	SPOT	0.01	2942.04	0.01
5985	SPOT	0.01	2942.04	0.01
5986	SPOT	0.01	2942.04	0.01
5987	SPOT	0.01	2942.04	0.01
5988	SPOT	0.01	2942.04	0.01
5989	SPOT	0.01	2942.04	0.01
5990	SPOT	0.01	2942.04	0.01
5991	SPOT	0.01	2942.04	0.01
5992	SPOT	0.01	2942.04	0.01
5993	SPOT	0.01	2942.04	0.01
5994	SPOT	0.01	2942.04	0.01
5995	SPOT	0.01	2942.04	0.01
5996	SPOT	0.01	2942.04	0.01
5997	SPOT	0.01	2942.04	0.01
5998	SPOT	0.01	2942.04	0.01
5999	SPOT	0.01	2942.04	0.01
6000	SPOT	0.01	2942.04	0.01
6001	SPOT	0.01	2942.04	0.01
6002	SPOT	0.01	2942.04	0.01
6003	SPOT	0.01	2942.04	0.01
6004	SPOT	0.01	2942.04	0.01
6005	SPOT	0.01	2942.04	0.01
6006	SPOT	0.01	2942.04	0.01
6007	SPOT	0.01	2942.04	0.01
6008	SPOT	0.01	2942.04	0.01
6009	SPOT	0.01	2942.04	0.01
6010	SPOT	0.01	2942.04	0.01
6011	SPOT	0.01	2942.04	0.01
6012	SPOT	0.01	2942.04	0.01
6013	SPOT	0.01	2942.04	0.01
6014	SPOT	0.01	2942.04	0.01
6015	SPOT	0.01	2942.04	0.01
6016	SPOT	0.01	2942.04	0.01
6017	SPOT	0.01	2942.04	0.01
6018	SPOT	0.01	2942.04	0.01
6019	SPOT	0.01	2942.04	0.01
6020	SPOT	0.01	2942.04	0.01
6021	SPOT	0.01	2942.04	0.01
6022	SPOT	0.01	2942.04	0.01
6023	SPOT	0.01	2942.04	0.01
6024	SPOT	0.01	2942.04	0.01
6025	SPOT	0.01	2942.04	0.01
6026	SPOT	0.01	2942.04	0.01
6027	SPOT	0.01	2942.04	0.01
6028	SPOT	0.01	2942.04	0.01
6029	SPOT	0.01	2942.04	0.01
6030	SPOT	0.01	2942.04	0.01
6031	SPOT	0.01	2942.04	0.01
6032	SPOT	0.01	2942.04	0.01
6033	SPOT	0.01	2942.04	0.01
6034	SPOT	0.01	2942.04	0.01
6035	SPOT	0.01	2942.04	0.01
6036	SPOT	0.01	2942.04	0.01
6037	SPOT	0.01	2942.04	0.01
6038	SPOT	0.01	2942.04	0.01
6039	SPOT	0.01	2942.04	0.01
6040	SPOT	0.01	2942.04	0.01
6041	SPOT	0.01	2942.04	0.01
6042	SPOT	0.01	2942.04	0.01
6043	SPOT	0.01	2942.04	0.01
6044	SPOT	0.01	2942.04	0.01
6045	SPOT	0.01	2942.04	0.01
6046	SPOT	0.01	2942.04	0.01
6047	SPOT	0.01	2942.04	0.01
6048	SPOT	0.01	2942.04	0.01
6049	SPOT	0.01	2942.04	0.01
6050	SPOT	0.01	2942.04	0.01
6051	SPOT	0.01	2942.04	0.01
6052	SPOT	0.01	2942.04	0.01
6053	SPOT	0.01	2942.04	0.01
6054	SPOT	0.01	2942.04	0.01
6055	SPOT	0.01	2942.04	0.01
6056	SPOT	0.01	2942.04	0.01
6057	SPOT	0.01	2942.04	0.01
6058	SPOT	0.01	2942.04	0.01
6059	SPOT	0.01	2942.04	0.01
6060	SPOT	0.01	2942.04	0.01
6061	SPOT	0.01	2942.04	0.01
6062	SPOT	0.01	2942.04	0.01
6063	SPOT	0.01	2942.04	0.01
6064	SPOT	0.01	2942.04	0.01
6065	SPOT	0.01	2942.04	0.01
6066	SPOT	0.01	2942.04	0.01
6067	SPOT	0.01	2942.04	0.01
6068	SPOT	0.01	2942.04	0.01
6069	SPOT	0.01	2942.04	0.01
6070	SPOT	0.01	2942.04	0.01
6071	SPOT	0.01	2942.04	0.01
6072	SPOT	0.01	2942.04	0.01
6073	SPOT	0.01	2942.04	0.01
6074	SPOT	0.01	2942.04	0.01
6075	SPOT	0.01	2942.04	0.01
6076	SPOT	0.01	2942.04	0.01
6077	SPOT	0.01	2942.04	0.01
6078	SPOT	0.01	2942.04	0.01
6079	SPOT	0.01	2942.04	0.01
6080	SPOT	0.01	2942.04	0.01
6081	SPOT	0.01	2942.04	0.01
6082	SPOT	0.01	2942.04	0.01
6083	SPOT	0.01	2942.04	0.01
6084	SPOT	0.01	2942.04	0.01
6085	SPOT	0.01	2942.04	0.01
6086	SPOT	0.01	2942.04	0.01
6087	SPOT	0.01	2942.04	0.01
6088	SPOT	0.01	2942.04	0.01
6089	SPOT	0.01	2942.04	0.01
6090	SPOT	0.01	2942.04	0.01
6091	SPOT	0.01	2942.04	0.01
6092	SPOT	0.01	2942.04	0.01
6093	SPOT	0.01	2942.04	0.01
6094	SPOT	0.01	2942.04	0.01
6095	SPOT	0.01	2942.04	0.01
6096	SPOT	0.01	2942.04	0.01
6097	SPOT	0.01	2942.04	0.01
6098	SPOT	0.01	2942.04	0.01
6099	SPOT	0.01	2942.04	0.01
6100	SPOT	0.01	2942.04	0.01
6101	SPOT	0.01	2942.04	0.01
6102	SPOT	0.01	2942.04	0.01
6103	SPOT	0.01	2942.04	0.01
6104	SPOT	0.01	2942.04	0.01
6105	SPOT	0.01	2942.04	0.01
6106	SPOT	0.01	2942.04	0.01
6107	SPOT	0.01	2942.04	0.01
6108	SPOT	0.01	2942.04	0.01
6109	SPOT	0.01	2942.04	0.01
6110	SPOT	0.01	2942.04	0.01
6111	SPOT	0.01	2942.04	0.01
6112	SPOT	0.01	2942.04	0.01
6113	SPOT	0.01	2942.04	0.01
6114	SPOT	0.01	2942.04	0.01
6115	SPOT	0.01	2942.04	0.01
6116	SPOT	0.01	2942.04	0.01
6117	SPOT	0.01	2942.04	0.01
6118	SPOT	0.01	2942.04	0.01
6119	SPOT	0.01	2942.04	0.01
6120	SPOT	0.01	2942.04	0.01
6121	SPOT	0.01	2942.04	0.01
6122	SPOT	0.01	2942.04	0.01
6123	SPOT	0.01	2942.04	0.01
6124	SPOT	0.01	2942.04	0.01
6125	SPOT	0.01	2942.04	0.01
6126	SPOT	0.01	2942.04	0.01
6127	SPOT	0.01	2942.04	0.01
6128	SPOT	0.01	2942.04	0.01
6129	SPOT	0.01	2942.04	0.01
6130	SPOT	0.01	2942.04	0.01
6131	SPOT	0.01	2942.04	0.01
6132	SPOT	0.01	2942.04	0.01
6133	SPOT	0.01	2942.04	0.01
6134	SPOT	0.01	2942.04	0.01
6135	SPOT	0.01	2942.04	0.01
6136	SPOT	0.01	2942.04	0.01
6137	SPOT	0.01	2942.04	0.01
6138	SPOT	0.01	2942.04	0.01
6139	SPOT	0.01	2942.04	0.01
6140	SPOT	0.01	2942.04	0.01
6141	SPOT	0.01	2942.04	0.01
6142	SPOT	0.01	2942.04	0.01
6143	SPOT	0.01	2942.04	0.01
6144	SPOT	0.01	2942.04	0.01
6145	SPOT	0.01	2942.04	0.01
6146	SPOT	0.01	2942.04	0.01
6147	SPOT	0.01	2942.04	0.01
6148	SPOT	0.01	2942.04	0.01
6149	SPOT	0.01	2942.04	0.01
6150	SPOT	0.01	2942.04	0.01
6151	SPOT	0.01	2942.04	0.01
6152	SPOT	0.01	2942.04	0.01
6153	SPOT	0.01	2942.04	0.01
6154	SPOT	0.01	2942.04	0.01
6155	SPOT	0.01	2942.04	0.01
6156	SPOT	0.01	2942.04	0.01
6157	SPOT	0.01	2942.04	0.01
6158	SPOT	0.01	2942.04	0.01
6159	SPOT	0.01	2942.04	0.01
6160	SPOT	0.01	2942.04	0.01
6161	SPOT	0.01	2942.04	0.01
6162	SPOT	0.01	2942.04	0.01
6163	SPOT	0.01	2942.04	0.01
6164	SPOT	0.01	2942.04	0.01
6165	SPOT	0.01	2942.04	0.01
6166	SPOT	0.01	2942.04	0.01
6167	SPOT	0.01	2942.04	0.01
6168	SPOT	0.01	2942.04	0.01
6169	SPOT	0.01	2942.04	0.01
6170	SPOT	0.01	2942.04	0.01
6171	SPOT	0.01	2942.04	0.01
6172	SPOT	0.01	2942.04	0.01
6173	SPOT	0.01	2942.04	0.01
6174	SPOT	0.01	2942.04	0.01
6175	SPOT	0.01	2942.04	0.01
6176	SPOT	0.01	2942.04	0.01
6177	SPOT	0.01	2942.04	0.01
6178	SPOT	0.01	2942.04	0.01
6179	SPOT	0.01	2942.04	0.01
6180	SPOT	0.01	2942.04	0.01
6181	SPOT	0.01	2942.04	0.01
6182	SPOT	0.01	2942.04	0.01
6183	SPOT	0.01	2942.04	0.01
6184	SPOT	0.01	2942.04	0.01
6185	SPOT	0.01	2942.04	0.01
6186	SPOT	0.01	2942.04	0.01
6187	SPOT	0.01	2942.04	0.01
6188	SPOT	0.01	2942.04	0.01
6189	SPOT	0.01	2942.04	0.01
6190	SPOT	0.01	2942.04	0.01
6191	SPOT	0.01	2942.04	0.01
6192	SPOT	0.01	2942.04	0.01
6193	SPOT	0.01	2942.04	0.01
6194	SPOT	0.01	2942.04	0.01
6195	SPOT	0.01	2942.04	0.01
6196	SPOT	0.01	2942.04	0.01
6197	SPOT	0.01	2942.04	0.01
6198	SPOT	0.01	2942.04	0.01
6199	SPOT	0.01	2942.04	0.01
3200	SPOT	0.01	10093.04	0.05
3201	SPOT	0.01	9992.04	0.05
3202	SPOT	0.01	9992.04	0.05
3203	SPOT	0.01	9836.79	0.05
3204	SPOT	0.01	9836.79	0.05
3205	SPOT	0.01	9836.79	0.05
3206	SPOT	0.01	8957.04	0.05
3207	SPOT	0.01	8957.04	0.05
3208	SPOT	0.01	8957.04	0.05
3209	SPOT	0.01	8957.04	0.05
3210	SPOT	0.01	8957.04	0.05
3211	SPOT	0.01	8957.04	0.05
3212	SPOT	0.01	8957.04	0.05
3213	SPOT	0.01	8957.04	0.05
3214	SPOT	0.01	8957.04	0.05
3215	SPOT	0.01	8957.04	0.05
3216	SPOT	0.01	8957.04	0.05
3217	SPOT	0.01	8957.04	0.05
3218	SPOT	0.01	8957.04	0.05
3219	SPOT	0.01	8957.04	0.05
3220	SPOT	0.01	8957.04	0.05
3221	SPOT	0.01	8957.04	0.05
3222	SPOT	0.01	8957.04	0.05
3225	SPOT	0.01	8957.04	0.05
3226	SPOT	0.01	8957.04	0.05
3227	SPOT	0.01	8957.04	0.05
3228	SPOT	0.01	8957.04	0.05
3229	SPOT	0.01	8957.04	0.05
3230	SPOT	0.01	8957.04	0.05
3231	SPOT	0.01	8957.04	0.05
3233	SPOT	0.01	8957.04	0.05
3234	SPOT	0.01	8957.04	0.05
3236	SPOT	0.01	8957.04	0.05
3237	SPOT	0.01	8908.04	0.05
3238	SPOT	0.01	7856.26	0.05
3239	SPOT	0.01	7856.26	0.05
3240	SPOT	0.01	7856.26	0.05
3241	SPOT	0.01	7856.26	0.05
3242	SPOT	0.01	7856.26	0.05
3243	SPOT	0.01	7856.26	0.05
3244	SPOT	0.01	7856.26	0.05
3245	SPOT	0.01	7856.26	0.05
3246	SPOT	0.01	7856.26	0.05
3247	SPOT	0.01	7856.26	0.05
3248	SPOT	0.01	7856.26	0.05
3249	SPOT	0.01	7856.26	0.05
3250	SPOT	0.01	7856.26	0.05
3251	SPOT	0.01	7856.26	0.05
3252	SPOT	0.01	7856.26	0.05
3253	SPOT	0.01	7856.26	0.05
3254	SPOT	0.01	7856.26	0.05
3255	SPOT	0.01	7856.26	0.05
3256	SPOT	0.01	7856.26	0.05
3257	SPOT	0.01	7856.26	0.05
3258	SPOT	0.01	7856.26	0.05
3259	SPOT	0.01	7856.26	0.05
3260	SPOT	0.01	7856.26	0.05
3261	SPOT	0.01	7856.26	0.05
3262	SPOT	0.01	7856.26	0.05
3263	SPOT	0.01	7856.26	0.05
3264	SPOT	0.01	7856.26	0.05
3265	SPOT	0.01	7856.26	0.05
3266	SPOT	0.01	7856.26	0.05
3267	SPOT	0.01	7856.26	0.05
3268	SPOT	0.01	7856.26	0.05
3269	SPOT	0.01	7856.26	0.05
3270	SPOT	0.01	7856.26	0.05
3271	SPOT	0.01	7856.26	0.05
3272	SPOT	0.01	7856.26	0.05
3273	SPOT	0.01	7856.26	0.05
3274	SPOT	0.01	7856.26	0.05
3275	SPOT	0.01	7856.26	0.05
3276	SPOT	0.01	7856.26	0.05
3277	SPOT	0.01	7856.26	0.05
3278	SPOT	0.01	7856.26	0.05
3279	SPOT	0.01	5979.04	0.03
3280	SPOT	0.01	5979.04	0.03
3281	SPOT	0.01	5979.04	0.03
3282	SPOT	0.01	5979.04	0.03
3283	SPOT	0.01	5979.04	0.03
3284	SPOT	0.01	5979.04	0.03
3285	SPOT	0.01	5979.04	0.03
3286	SPOT	0.01	5979.04	0.03
3287	SPOT	0.01	5979.04	0.03
3288	SPOT	0.01	5979.04	0.03
3289	SPOT	0.01	5979.04	0.03
3290	SPOT	0.01	5979.04	0.03
3291	SPOT	0.01	5979.04	0.03
3292	SPOT	0.01	5979.04	0.03
3293	SPOT	0.01	5979.04	0.03
3294	SPOT	0.01	5979.04	0.03
3295	SPOT	0.01	5979.04	0.03
3296	SPOT	0.01	5979.04	0.03
3297	SPOT	0.01	5979.04	0.03
3298	SPOT	0.01	5979.04	0.03
3299	SPOT	0.01	5979.04	0.03
3300	SPOT	0.01	5979.04	0.03
3301	SPOT	0.01	5979.04	0.03
3302	SPOT	0.01	5979.04	0.03
3303	SPOT	0.01	5979.04	0.03
3304	SPOT	0.01	5979.04	0.03
3305	SPOT	0.01	5979.04	0.03
3306	SPOT	0.01	5979.04	0.03
3307	SPOT	0.01	5979.04	0.03
3308	SPOT	0.01	5979.04	0.03
3309	SPOT	0.01	5979.04	0.03
3310	SPOT	0.01	5979.04	0.03
3311	SPOT	0.01	5979.04	0.03
3312	SPOT	0.01	5979.04	0.03
3313	SPOT	0.01	5979.04	0.03
3314	SPOT	0.01	5979.04	0.03
3315	SPOT	0.01	5979.04	0.03
3316	SPOT	0.01	5979.04	0.03
3317	SPOT	0.01	5979.04	0.03
3318	SPOT	0.01	5979.04	0.03
3319	SPOT	0.01	5979.04	0.03
3320	SPOT	0.01	5979.04	0.03
3321	SPOT	0.01	5979.04	0.03
3322	SPOT	0.01	5979.04	0.03
3323	SPOT	0.01	5979.04	0.03
3324	SPOT	0.01	5979.04	0.03
3325	SPOT	0.01	5979.04	0.03
3326	SPOT	0.01	5979.04	0.03
3327	SPOT	0.01	5979.04	0.03
3328	SPOT	0.01	5979.04	0.03
3329	SPOT	0.01	5979.04	0.03
3330	SPOT	0.01	5979.04	0.03
3331	SPOT	0.01	5979.04	0.03
3332	SPOT	0.01	5979.04	0.03
3333	SPOT	0.01	5979.04	0.03
3334	SPOT	0.01	5979.04	0.03
3335	SPOT	0.01	5979.04	0.03
3336	SPOT	0.01	5979.04	0.03
3337	SPOT	0.01	5979.04	0.03
3338	SPOT	0.01	5979.04	0.03
3339	SPOT	0.01	5979.04	0.03
3340	SPOT	0.01	5979.04	0.03
3341	SPOT	0.01	5979.04	0.03
3342	SPOT	0.01	5979.04	0.03
3343	SPOT	0.01	5979.04	0.03
3344	SPOT	0.01	5979.04	0.03
3345	SPOT	0.01	5979.04	0.03
3346	SPOT	0.01	5979.04	0.03
3347	SPOT	0.01	5979.04	0.03
3348	SPOT	0.01	5979.04	0.03
3349	SPOT	0.01	5979.04	0.03
3350	SPOT	0.01	5979.04	0.03
3351	SPOT	0.01	5979.04	0.03
3352	SPOT	0.01	5979.04	0.03
3353	SPOT	0.01	5979.04	0.03
3354	SPOT	0.01	5979.04	0.03
3355	SPOT	0.01	5979.04	0.03
3356	SPOT	0.01	5979.04	0.03
3357	SPOT	0.01	5979.04	0.03
3358	SPOT	0.01	5979.04	0.03
3359	SPOT	0.01	5979.04	0.03
3360	SPOT	0.01	5979.04	0.03
3361	SPOT	0.01	5979.04	0.03
3362	SPOT	0.01	5979.04	0.03
3363	SPOT	0.01	5979.04	0.03
3364	SPOT	0.01	5979.04	0.03
3365	SPOT	0.01	5979.04	0.03
3366	SPOT	0.01	5979.04	0.03
3367	SPOT	0.01	5979.04	0.03
3368	SPOT	0.01	5979.04	0.03
3369	SPOT	0.01	5979.04	0.03
3370	SPOT	0.01	5979.04	0.03
3371	SPOT	0.01	5979.04	0.03
3372	SPOT	0.01	5979.04	0.03
3373	SPOT	0.01	5979.04	0.03
3374	SPOT	0.01	5979.04	0.03
3375	SPOT	0.01	5979.04	0.03
3376	SPOT	0.01	5979.04	0.03
3377	SPOT	0.01	5979.04	0.03
3378	SPOT	0.01	5979.04	0.03
3379	SPOT	0.01	5979.04	0.03
3380	SPOT	0.01	5979.04	0.03
3381	SPOT	0.01	5979.04	0.03
3382	SPOT	0.01	5951.04	0.03
3383	SPOT	0.01	5918.04	0.03
3384	SPOT	0.01	5895.04	0.03
3385	SPOT	0.01	5895.04	0.03
3386	SPOT	0.01	5895.04	0.03
3387	SPOT	0.01	5895.04	0.03
3388	SPOT	0.01	5895.04	0.03
3389	SPOT	0.01	5895.04	0.03
3390	SPOT	0.01	5895.04	0.03
3391	SPOT	0.01	5895.04	0.03
3392	SPOT	0.01	5027.04	0.03
3393	SPOT	0.01	5027.04	0.03
3394	SPOT	0.01	5027.04	0.03
3395	SPOT	0.01	5027.04	0.03
3396	SPOT	0.01	5027.04	0.03
3397	SPOT	0.01	5027.04	0.03
3398	SPOT	0.01	5027.04	0.03
3399	SPOT	0.01	5027.04	0.03
3400	SPOT	0.01	5027.04	0.03
3401	SPOT	0.01	5027.04	0.03
3402	SPOT	0.01	5027.04	0.03
3403	SPOT	0.01	5027.04	0.03
3404	SPOT	0.01	5027.04	0.03
3405	SPOT	0.01	5027.04	0.03
3406	SPOT	0.01	5027.04	0.03
3407	SPOT	0.01	5027.04	0.03
3408	SPOT	0.01	5027.04	0.03
3409	SPOT	0.01	5027.04	0.03
3410	SPOT	0.01	5027.04	0.03
3411	SPOT	0.01	5027.04	0.03
3412	SPOT	0.01	5027.04	0.03
3413	SPOT	0.01	5027.04	0.03
3414	SPOT	0.01	5027.04	0.03
3415	SPOT	0.01	5027.04	0.03
3416	SPOT	0.01	5027.04	0.03
3417	SPOT	0.01	5027.04	0.03
3418	SPOT	0.01	5027.04	0.03
3419	SPOT	0.01	5027.04	0.03
3420	SPOT	0.01	5027.04	0.03
3421	SPOT	0.01	5027.04	0.03
3422	SPOT	0.01	5027.04	0.03
3423	SPOT	0.01	5027.04	0.03
3424	SPOT	0.01	5027.04	0.03
3425	SPOT	0.01	5027.04	0.03
3426	SPOT	0.01	5027.04	0.03
3427	SPOT	0.01	5027.04	0.03
3428	SPOT	0.01	5027.04	0.03
3429	SPOT	0.01	5027.04	0.03
3430	SPOT	0.01	5027.04	0.03
3431	SPOT	0.01	5027.04	0.03
3432	SPOT	0.01	5027.04	0.03
3433	SPOT	0.01	5027.04	0.03
3434	SPOT	0.01	5027.04	0.03
3435	SPOT	0.01	5027.04	0.03
3436	SPOT	0.01	5027.04	0.03
3437	SPOT	0.01	5027.04	0.03
3438	SPOT	0.01	5027.04	0.03
3439	SPOT	0.01	5027.04	0.03
3443	SPOT	0.01	5027.04	0.03
3444	SPOT	0.01	5027.04	0.03
3445	SPOT	0.01	5027.04	0.03
3446	SPOT	0.01	5027.04	0.03
3447	SPOT	0.01	5027.04	0.03
3448	SPOT	0.01	5027.04	0.03
3449	SPOT	0.01	5027.04	0.03
3450	SPOT	0.01	5027.04	0.03
3451	SPOT	0.01	5027.04	0.03
3452	SPOT	0.01	4614.04	0.03
3453	SPOT	0.01	4614.04	0.03
3454	SPOT	0.01	4614.04	0.03
3455	SPOT	0.01	4614.04	0.03
3456	SPOT	0.01	4614.04	0.03
3457	SPOT	0.01	4614.04	0.03
3458	SPOT	0.01	4614.04	0.03
3459	SPOT	0.01	4614.04	0.03
3460	SPOT	0.01	4614.04	0.03
3461	SPOT	0.01	4614.04	0.03
3462	SPOT	0.01	4614.04	0.03
3463	SPOT	0.01	4614.04	0.03
3464	SPOT	0.01	4614.04	0.03
3465	SPOT	0.01	4614.04	0.03
3469	SPOT	0.01	4614.04	0.03
3471	SPOT	0.01	4614.04	0.03
3472	SPOT	0.01	4614.04	0.03
3473	SPOT	0.01	4614.04	0.03
3474	SPOT	0.01	4614.04	0.03
3475	SPOT	0.01	4614.04	0.03
3476	SPOT	0.01	4614.04	0.03
3477	SPOT	0.01	4614.04	0.03
3478	SPOT	0.01	4614.04	0.03
3479	SPOT	0.01	4614.04	0.03
3480	SPOT	0.01	4614.04	0.03
3481	SPOT	0.01	4614.04	0.03
3482	SPOT	0.01	4614.04	0.03
3483	SPOT	0.01	4614.04	0.03
3484	SPOT	0.01	4614.04	0.03
3485	SPOT	0.01	4614.04	0.03
3486	SPOT	0.01	4614.04	0.03
3487	SPOT	0.01	4614.04	0.03
3488	SPOT	0.01	4614.04	0.03
3490	SPOT	0.01	4614.04	0.03
3491	SPOT	0.01	4614.04	0.03
3492	SPOT	0.01	4614.04	0.03
3493	SPOT	0.01	4614.04	0.03
3494	SPOT	0.01	4614.04	0.03
3495	SPOT	0.01	4614.04	0.03
3496	SPOT	0.01	4614.04	0.03
3497	SPOT	0.01	4614.04	0.03
3498	SPOT	0.01	4614.04	0.03
3499	SPOT	0.01	4614.04	0.03
3500	SPOT	0.01	4614.04	0.03
3501	SPOT	0.01	4614.04	0.03
3502	SPOT	0.01	4614.04	0.03
3503	SPOT	0.01	4614.04	0.03
3504	SPOT	0.01	4614.04	0.03
3505	SPOT	0.01	4614.04	0.03
3506	SPOT	0.01	4614.04	0.03
3507	SPOT	0.01	4614.04	0.03
3508	SPOT	0.01	4614.04	0.03
3509	SPOT	0.01	4614.04	0.03
3510	SPOT	0.01	4614.04	0.03
3511	SPOT	0.01	4614.04	0.03
3512	SPOT	0.01	4614.04	0.03
3513	SPOT	0.01	4614.04	0.03
3514	SPOT	0.01	4614.04	0.03
3515	SPOT	0.01	4614.04	0.03
3516	SPOT	0.01	4614.04	0.03
3517	SPOT	0.01	4614.04	0.03
3518	SPOT	0.01	4614.04	0.03
3519	SPOT	0.01	4614.04	0.03
3520	SPOT	0.01	4614.04	0.03
3521	SPOT	0.01	4614.04	0.03
3522	SPOT	0.01	4614.04	0.03
3523	SPOT	0.01	4614.04	0.03
3524	SPOT	0.01	4614.04	0.03
3525	SPOT	0.01	4614.04	0.03
3526	SPOT	0.01	4614.04	0.03
3527	SPOT	0.01	4614.04	0.03
3528	SPOT	0.01	4614.04	0.03
3529	SPOT	0.01	4614.04	0.03
3530	SPOT	0.01	4614.04	0.03
3531	SPOT	0.01	4614.04	0.03
3532	SPOT	0.01	4614.04	0.03
3533	SPOT	0.01	4614.04	0.03
3534	SPOT	0.01	4614.04	0.03
3535	SPOT	0.01	4614.04	0.03
3536	SPOT	0.01	4614.04	0.03
3537	SPOT	0.01	4614.04	0.03
3538	SPOT	0.01	4614.04	0.03
3539	SPOT	0.01	4614.04	0.03
3540	SPOT	0.01	4614.04	0.03
3541	SPOT	0.01	4614.04	0.03
3542	SPOT	0.01	4614.04	0.03
3543	SPOT	0.01	4614.04	0.03
3544	SPOT	0.01	4614.04	0.03
3545	SPOT	0.01	4614.04	0.03
3546	SPOT	0.01	4614.04	0.03
3547	SPOT	0.01	4614.04	0.03
3548	SPOT	0.01	4614.04	0.03
3549	SPOT	0.01	4614.04	0.03
3550	SPOT	0.01	4614.04	0.03
3551	SPOT	0.01	4614.04	0.03
3552	SPOT	0.01	4614.04	0.03
3553	SPOT	0.01	4614.04	0.03
3554	SPOT	0.01	4614.04	0.03
3555	SPOT	0.01	4614.04	0.03
3556	SPOT	0.01	4614.04	0.03
3557	SPOT	0.01	4614.04	0.03
3558	SPOT	0.01	4614.04	0.03
3559	SPOT	0.01	4614.04	0.03
3560	SPOT	0.01	4614.04	0.03
3561	SPOT	0.01	4614.04	0.03
3562	SPOT	0.01	4614.04	0.03
3563	SPOT	0.01	4614.04	0.03
3564	SPOT	0.01	4614.04	0.03
3565	SPOT	0.01	4614.04	0.03
3566	SPOT	0.01	4614.04	0.03
3567	SPOT	0.01	4614.04	0.03
3568	SPOT	0.01	4614.04	0.03
